filename,label
dataset/with_ellipse/281.png,True
dataset/without_ellipse/282.png,False
dataset/without_ellipse/283.png,False
dataset/without_ellipse/284.png,False
dataset/with_ellipse/285.png,True
dataset/without_ellipse/286.png,False
dataset/with_ellipse/287.png,True
dataset/without_ellipse/288.png,False
dataset/with_ellipse/289.png,True
dataset/with_ellipse/290.png,True
dataset/with_ellipse/291.png,True
dataset/without_ellipse/292.png,False
dataset/with_ellipse/293.png,True
dataset/without_ellipse/294.png,False
dataset/without_ellipse/295.png,False
dataset/with_ellipse/296.png,True
dataset/without_ellipse/297.png,False
dataset/without_ellipse/298.png,False
dataset/with_ellipse/299.png,True
dataset/without_ellipse/300.png,False
dataset/without_ellipse/301.png,False
dataset/with_ellipse/302.png,True
dataset/with_ellipse/303.png,True
dataset/with_ellipse/304.png,True
dataset/without_ellipse/305.png,False
dataset/without_ellipse/306.png,False
dataset/with_ellipse/307.png,True
dataset/without_ellipse/308.png,False
dataset/without_ellipse/309.png,False
dataset/with_ellipse/310.png,True
dataset/without_ellipse/311.png,False
dataset/without_ellipse/312.png,False
dataset/without_ellipse/313.png,False
dataset/with_ellipse/314.png,True
dataset/with_ellipse/315.png,True
dataset/with_ellipse/316.png,True
dataset/with_ellipse/317.png,True
dataset/with_ellipse/318.png,True
dataset/with_ellipse/319.png,True
dataset/with_ellipse/320.png,True
dataset/with_ellipse/321.png,True
dataset/without_ellipse/322.png,False
dataset/with_ellipse/323.png,True
dataset/without_ellipse/324.png,False
dataset/with_ellipse/325.png,True
dataset/without_ellipse/326.png,False
dataset/with_ellipse/327.png,True
dataset/without_ellipse/328.png,False
dataset/with_ellipse/329.png,True
dataset/without_ellipse/330.png,False
dataset/with_ellipse/331.png,True
dataset/with_ellipse/332.png,True
dataset/with_ellipse/333.png,True
dataset/with_ellipse/334.png,True
dataset/with_ellipse/335.png,True
dataset/without_ellipse/336.png,False
dataset/without_ellipse/337.png,False
dataset/with_ellipse/338.png,True
dataset/without_ellipse/339.png,False
dataset/without_ellipse/340.png,False
dataset/with_ellipse/341.png,True
dataset/without_ellipse/342.png,False
dataset/without_ellipse/343.png,False
dataset/without_ellipse/344.png,False
dataset/with_ellipse/345.png,True
dataset/without_ellipse/346.png,False
dataset/without_ellipse/347.png,False
dataset/without_ellipse/348.png,False
dataset/without_ellipse/349.png,False
dataset/without_ellipse/350.png,False
dataset/with_ellipse/351.png,True
dataset/with_ellipse/352.png,True
dataset/with_ellipse/353.png,True
dataset/with_ellipse/354.png,True
dataset/without_ellipse/355.png,False
dataset/without_ellipse/356.png,False
dataset/without_ellipse/357.png,False
dataset/with_ellipse/358.png,True
dataset/with_ellipse/359.png,True
dataset/without_ellipse/360.png,False
dataset/without_ellipse/361.png,False
dataset/with_ellipse/362.png,True
dataset/with_ellipse/363.png,True
dataset/with_ellipse/364.png,True
dataset/without_ellipse/365.png,False
dataset/without_ellipse/366.png,False
dataset/without_ellipse/367.png,False
dataset/without_ellipse/368.png,False
dataset/without_ellipse/369.png,False
dataset/with_ellipse/370.png,True
dataset/with_ellipse/371.png,True
dataset/without_ellipse/372.png,False
dataset/with_ellipse/373.png,True
dataset/without_ellipse/374.png,False
dataset/with_ellipse/375.png,True
dataset/with_ellipse/376.png,True
dataset/with_ellipse/377.png,True
dataset/with_ellipse/378.png,True
dataset/without_ellipse/379.png,False
dataset/without_ellipse/380.png,False
dataset/without_ellipse/381.png,False
dataset/with_ellipse/382.png,True
dataset/without_ellipse/383.png,False
dataset/with_ellipse/384.png,True
dataset/without_ellipse/385.png,False
dataset/with_ellipse/386.png,True
dataset/without_ellipse/387.png,False
dataset/with_ellipse/388.png,True
dataset/without_ellipse/389.png,False
dataset/without_ellipse/390.png,False
dataset/with_ellipse/391.png,True
dataset/with_ellipse/392.png,True
dataset/without_ellipse/393.png,False
dataset/with_ellipse/394.png,True
dataset/with_ellipse/395.png,True
dataset/without_ellipse/396.png,False
dataset/without_ellipse/397.png,False
dataset/without_ellipse/398.png,False
dataset/with_ellipse/399.png,True
dataset/with_ellipse/400.png,True
dataset/without_ellipse/401.png,False
dataset/with_ellipse/402.png,True
dataset/with_ellipse/403.png,True
dataset/without_ellipse/404.png,False
dataset/without_ellipse/405.png,False
dataset/with_ellipse/406.png,True
dataset/with_ellipse/407.png,True
dataset/with_ellipse/408.png,True
dataset/with_ellipse/409.png,True
dataset/with_ellipse/410.png,True
dataset/with_ellipse/411.png,True
dataset/without_ellipse/412.png,False
dataset/without_ellipse/413.png,False
dataset/without_ellipse/414.png,False
dataset/with_ellipse/415.png,True
dataset/with_ellipse/416.png,True
dataset/with_ellipse/417.png,True
dataset/without_ellipse/418.png,False
dataset/without_ellipse/419.png,False
dataset/without_ellipse/420.png,False
dataset/without_ellipse/421.png,False
dataset/without_ellipse/422.png,False
dataset/with_ellipse/423.png,True
dataset/with_ellipse/424.png,True
dataset/without_ellipse/425.png,False
dataset/without_ellipse/426.png,False
dataset/with_ellipse/427.png,True
dataset/without_ellipse/428.png,False
dataset/with_ellipse/429.png,True
dataset/without_ellipse/430.png,False
dataset/without_ellipse/431.png,False
dataset/with_ellipse/432.png,True
dataset/without_ellipse/433.png,False
dataset/without_ellipse/434.png,False
dataset/with_ellipse/435.png,True
dataset/with_ellipse/436.png,True
dataset/without_ellipse/437.png,False
dataset/without_ellipse/438.png,False
dataset/with_ellipse/439.png,True
dataset/without_ellipse/440.png,False
dataset/without_ellipse/441.png,False
dataset/with_ellipse/442.png,True
dataset/with_ellipse/443.png,True
dataset/without_ellipse/444.png,False
dataset/with_ellipse/445.png,True
dataset/with_ellipse/446.png,True
dataset/without_ellipse/447.png,False
dataset/with_ellipse/448.png,True
dataset/without_ellipse/449.png,False
dataset/with_ellipse/450.png,True
dataset/without_ellipse/451.png,False
dataset/without_ellipse/452.png,False
dataset/without_ellipse/453.png,False
dataset/without_ellipse/454.png,False
dataset/without_ellipse/455.png,False
dataset/with_ellipse/456.png,True
dataset/with_ellipse/457.png,True
dataset/without_ellipse/458.png,False
dataset/without_ellipse/459.png,False
dataset/without_ellipse/460.png,False
dataset/without_ellipse/461.png,False
dataset/with_ellipse/462.png,True
dataset/without_ellipse/463.png,False
dataset/without_ellipse/464.png,False
dataset/without_ellipse/465.png,False
dataset/with_ellipse/466.png,True
dataset/with_ellipse/467.png,True
dataset/with_ellipse/468.png,True
dataset/without_ellipse/469.png,False
dataset/with_ellipse/470.png,True
dataset/with_ellipse/471.png,True
dataset/with_ellipse/472.png,True
dataset/with_ellipse/473.png,True
dataset/without_ellipse/474.png,False
dataset/without_ellipse/475.png,False
dataset/without_ellipse/476.png,False
dataset/without_ellipse/477.png,False
dataset/without_ellipse/478.png,False
dataset/without_ellipse/479.png,False
dataset/without_ellipse/480.png,False
dataset/without_ellipse/481.png,False
dataset/without_ellipse/482.png,False
dataset/with_ellipse/483.png,True
dataset/without_ellipse/484.png,False
dataset/without_ellipse/485.png,False
dataset/with_ellipse/486.png,True
dataset/without_ellipse/487.png,False
dataset/with_ellipse/488.png,True
dataset/with_ellipse/489.png,True
dataset/without_ellipse/490.png,False
dataset/without_ellipse/491.png,False
dataset/without_ellipse/492.png,False
dataset/without_ellipse/493.png,False
dataset/without_ellipse/494.png,False
dataset/without_ellipse/495.png,False
dataset/without_ellipse/496.png,False
dataset/with_ellipse/497.png,True
dataset/with_ellipse/498.png,True
dataset/without_ellipse/499.png,False
dataset/without_ellipse/500.png,False
dataset/without_ellipse/501.png,False
dataset/without_ellipse/502.png,False
dataset/with_ellipse/503.png,True
dataset/with_ellipse/504.png,True
dataset/without_ellipse/505.png,False
dataset/with_ellipse/506.png,True
dataset/with_ellipse/507.png,True
dataset/without_ellipse/508.png,False
dataset/with_ellipse/509.png,True
dataset/with_ellipse/510.png,True
dataset/with_ellipse/511.png,True
